investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000823,,119551.0,Sip,1055.0,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Mandate,Verified
INV002143,,102886.0,Sip,2470.0,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,Pending
INV001096,,100016.0,Sip,21164.0,Punjab,Chandigarh,T30,26-35,Male,24.5,Mandate,Verified
INV003506,,125497.0,Sip,928.0,Tamil Nadu,Chennai,T30,56+,Female,55.5,Mandate,Verified
INV003672,,119552.0,Sip,23539.0,Uttar Pradesh,Agra,B30,36-45,Male,32.5,UPI,Pending
INV004868,,148568.0,Sip,2187.0,Karnataka,Bangalore,T30,36-45,Male,49.4,Mandate,Verified
INV004605,,119093.0,Redemption,424115.0,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,Verified
INV003257,,100025.0,Sip,57533.0,Rajasthan,Jaipur,T30,56+,Male,34.8,UPI,Verified
INV003234,,100025.0,Sip,7474.0,Telangana,Hyderabad,T30,26-35,Male,13.5,Mandate,Verified
INV000153,,149323.0,Sip,3091.0,Karnataka,Mysore,B30,26-35,Male,14.1,Mandate,Verified
INV000051,,119552.0,Sip,466.0,Haryana,Gurugram,T30,36-45,Male,21.0,Net Banking,Verified
INV003910,,149323.0,Sip,20598.0,Maharashtra,Pune,T30,26-35,Male,8.8,Mandate,Verified
INV004335,,118635.0,Redemption,316028.0,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Net Banking,Verified
INV003909,,118632.0,Redemption,382126.0,Haryana,Gurugram,T30,46-55,Male,29.1,Net Banking,Pending
INV002503,,148569.0,Lumpsum,462804.0,Gujarat,Ahmedabad,T30,26-35,Male,11.5,Mandate,Verified
INV002172,,120507.0,Sip,2164.0,Rajasthan,Jaipur,T30,46-55,Female,56.0,UPI,Verified
INV001271,,120843.0,Sip,3576.0,Haryana,Gurugram,T30,36-45,Male,52.4,Cheque,Pending
INV000843,,101208.0,Redemption,271174.0,Maharashtra,Mumbai,T30,26-35,Male,10.2,Net Banking,Verified
INV000091,,101206.0,Sip,10361.0,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified
INV003557,,119095.0,Lumpsum,285577.0,Karnataka,Bangalore,T30,46-55,Female,81.8,Mandate,Verified
INV003581,,120503.0,Sip,832.0,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Cheque,Verified
INV002508,,148567.0,Sip,29657.0,West Bengal,Kolkata,T30,46-55,Male,60.8,Mandate,Verified
INV001752,,119599.0,Lumpsum,362678.0,Rajasthan,Udaipur,B30,26-35,Female,13.4,Net Banking,Verified
INV002630,,148568.0,Sip,45537.0,Punjab,Amritsar,B30,36-45,Male,19.6,UPI,Verified
INV000060,,149323.0,Sip,3397.0,Madhya Pradesh,Indore,T30,36-45,Male,45.6,Mandate,Verified
INV000510,,119598.0,Sip,1121.0,West Bengal,Kolkata,T30,46-55,Male,55.0,UPI,Verified
INV001068,,149322.0,Sip,48077.0,West Bengal,Kolkata,T30,26-35,Male,6.1,Net Banking,Verified
INV003614,,118634.0,Sip,5668.0,Maharashtra,Mumbai,T30,26-35,Male,13.3,Net Banking,Verified
INV003988,,120506.0,Sip,7062.0,Punjab,Amritsar,B30,26-35,Male,19.1,Mandate,Verified
INV003767,,120507.0,Sip,992.0,Madhya Pradesh,Bhopal,B30,36-45,Female,13.6,Cheque,Verified
INV004374,,119551.0,Lumpsum,109326.0,Maharashtra,Nashik,B30,36-45,Female,16.5,Net Banking,Verified
INV002373,,119598.0,Sip,51904.0,Maharashtra,Pune,T30,36-45,Male,56.3,Mandate,Verified
INV001094,,120842.0,Lumpsum,254172.0,Haryana,Gurugram,T30,26-35,Male,21.6,Net Banking,Verified
INV001452,,149324.0,Sip,2868.0,Delhi,Gurugram,T30,26-35,Female,15.6,UPI,Verified
INV002613,,119598.0,Lumpsum,288466.0,Karnataka,Bangalore,T30,46-55,Female,44.3,Net Banking,Verified
INV003594,,120841.0,Sip,49048.0,Madhya Pradesh,Indore,T30,18-25,Male,5.8,Mandate,Verified
INV002212,,100016.0,Lumpsum,201668.0,Telangana,Hyderabad,T30,36-45,Male,26.4,Net Banking,Verified
INV004014,,149324.0,Lumpsum,109227.0,Telangana,Hyderabad,T30,56+,Female,27.2,UPI,Verified
INV003925,,102886.0,Lumpsum,148315.0,Punjab,Amritsar,B30,26-35,Female,14.2,Mandate,Verified
INV001782,,119095.0,Redemption,80837.0,Uttar Pradesh,Agra,B30,36-45,Female,47.5,UPI,Verified
INV003080,,100033.0,Sip,3268.0,Madhya Pradesh,Indore,T30,26-35,Male,20.5,Cheque,Verified
INV001658,,120504.0,Lumpsum,397748.0,Rajasthan,Jaipur,T30,36-45,Female,48.4,UPI,Verified
INV002128,,120504.0,Sip,5232.0,Rajasthan,Udaipur,B30,26-35,Female,21.6,Mandate,Verified
INV003256,,120507.0,Sip,10284.0,Punjab,Amritsar,B30,46-55,Male,26.0,Mandate,Pending
INV000397,,119599.0,Sip,599.0,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,Verified
INV003329,,119093.0,Lumpsum,115141.0,Madhya Pradesh,Indore,T30,56+,Male,25.2,UPI,Verified
INV001738,,119598.0,Lumpsum,15634.0,Karnataka,Bangalore,T30,36-45,Female,41.2,Net Banking,Verified
INV003040,,120504.0,Lumpsum,231930.0,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
INV002384,,119094.0,Sip,16372.0,Karnataka,Mysore,B30,26-35,Male,24.3,Cheque,Verified
INV001501,,119094.0,Redemption,517523.0,Punjab,Amritsar,B30,26-35,Male,11.3,Cheque,Verified
INV000236,,100025.0,Sip,24240.0,Karnataka,Bangalore,T30,36-45,Male,26.2,Mandate,Verified
INV000635,,102887.0,Sip,7360.0,Delhi,New Delhi,T30,18-25,Female,4.2,Net Banking,Pending
INV003360,,125497.0,Sip,2679.0,Madhya Pradesh,Indore,T30,26-35,Female,19.5,Net Banking,Verified
INV000213,,119093.0,Redemption,304092.0,Punjab,Chandigarh,T30,26-35,Male,19.6,UPI,Verified
INV002409,,149324.0,Sip,4404.0,Punjab,Amritsar,B30,18-25,Female,4.9,UPI,Verified
INV001783,,118634.0,Sip,589.0,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Net Banking,Verified
INV004160,,120505.0,Lumpsum,245966.0,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,Mandate,Verified
INV004175,,119095.0,Sip,17349.0,Tamil Nadu,Coimbatore,B30,36-45,Female,51.8,Mandate,Verified
INV001154,,119552.0,Sip,22204.0,Delhi,Noida,T30,36-45,Female,34.8,Cheque,Verified
INV001225,,120507.0,Lumpsum,179131.0,Karnataka,Mysore,B30,26-35,Male,16.5,Cheque,Verified
INV001835,,119093.0,Sip,23851.0,Delhi,Noida,T30,26-35,Female,13.2,UPI,Pending
INV002090,,120503.0,Sip,10471.0,Maharashtra,Mumbai,T30,26-35,Male,23.7,UPI,Verified
INV001249,,119552.0,Sip,8629.0,Maharashtra,Mumbai,T30,26-35,Female,16.4,Net Banking,Verified
INV001096,,100033.0,Sip,4019.0,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,Pending
INV004771,,118635.0,Lumpsum,474936.0,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Cheque,Verified
INV001225,,119120.0,Lumpsum,53625.0,Karnataka,Mysore,B30,26-35,Male,16.5,Net Banking,Verified
INV002629,,102885.0,Sip,2087.0,Karnataka,Mysore,B30,36-45,Male,32.9,UPI,Verified
INV001384,,148569.0,Sip,57539.0,Maharashtra,Mumbai,T30,26-35,Female,16.0,Mandate,Verified
INV004770,,119095.0,Lumpsum,59422.0,Gujarat,Surat,T30,18-25,Female,5.2,Cheque,Verified
INV002441,,102885.0,Sip,1041.0,Punjab,Chandigarh,T30,26-35,Male,19.6,Mandate,Verified
INV001394,,148567.0,Sip,2467.0,Karnataka,Bangalore,T30,56+,Male,42.9,Mandate,Verified
INV001848,,120506.0,Sip,16846.0,Punjab,Chandigarh,T30,26-35,Male,10.9,Net Banking,Verified
INV000090,,119551.0,Redemption,196966.0,Rajasthan,Udaipur,B30,26-35,Female,23.7,Net Banking,Verified
INV001958,,119092.0,Lumpsum,122721.0,Gujarat,Surat,T30,36-45,Male,57.7,UPI,Verified
INV002036,,149322.0,Sip,52757.0,Madhya Pradesh,Indore,T30,26-35,Male,23.2,Net Banking,Verified
INV000089,,120506.0,Lumpsum,314748.0,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Verified
INV000894,,149322.0,Sip,8029.0,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Pending
INV003100,,118636.0,Sip,28969.0,Telangana,Hyderabad,T30,26-35,Male,16.5,Net Banking,Verified
INV002116,,100016.0,Sip,27897.0,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified
INV002391,,102887.0,Lumpsum,235143.0,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,UPI,Verified
INV001405,,119551.0,Sip,15945.0,Tamil Nadu,Chennai,T30,56+,Male,56.8,Net Banking,Verified
INV001652,,119599.0,Sip,3197.0,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Mandate,Pending
INV000029,,100033.0,Sip,17417.0,Rajasthan,Udaipur,B30,26-35,Female,7.6,Net Banking,Verified
INV003612,,119092.0,Lumpsum,438191.0,Gujarat,Surat,T30,56+,Male,71.8,Cheque,Verified
INV000564,,120503.0,Lumpsum,29586.0,Maharashtra,Nashik,B30,56+,Female,58.4,UPI,Verified
INV004140,,118633.0,Redemption,49811.0,Punjab,Amritsar,B30,46-55,Female,41.6,Net Banking,Verified
INV004871,,125498.0,Sip,864.0,Punjab,Chandigarh,T30,26-35,Male,9.2,Net Banking,Pending
INV001993,,118632.0,Sip,8165.0,Uttar Pradesh,Agra,B30,36-45,Female,44.2,UPI,Verified
INV004868,,120841.0,Sip,3416.0,Karnataka,Bangalore,T30,36-45,Male,49.4,Mandate,Verified
INV000546,,118632.0,Sip,408.0,Karnataka,Mysore,B30,26-35,Male,9.5,Net Banking,Verified
INV003622,,148567.0,Lumpsum,157915.0,Telangana,Hyderabad,T30,26-35,Female,11.3,UPI,Verified
INV003469,,119552.0,Sip,4540.0,Maharashtra,Nashik,B30,26-35,Male,9.9,Net Banking,Pending
INV004984,,120844.0,Sip,465.0,Uttar Pradesh,Agra,B30,46-55,Female,78.8,UPI,Verified
INV004735,,118632.0,Sip,7883.0,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,Net Banking,Verified
INV002666,,118635.0,Redemption,77074.0,Madhya Pradesh,Bhopal,B30,46-55,Female,93.7,Cheque,Verified
INV004225,,118633.0,Sip,1881.0,Karnataka,Bangalore,T30,26-35,Male,24.8,Cheque,Verified
INV001391,,149324.0,Sip,28591.0,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Net Banking,Verified
INV002277,,120843.0,Lumpsum,125299.0,Haryana,Gurugram,T30,26-35,Female,10.3,Net Banking,Verified
INV004968,,148569.0,Sip,2620.0,Delhi,Noida,T30,26-35,Male,22.2,UPI,Verified
INV004521,,101207.0,Lumpsum,390843.0,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Cheque,Verified
INV004521,,119598.0,Redemption,271689.0,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Net Banking,Verified
INV002509,,119095.0,Sip,2972.0,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified
INV003422,,119598.0,Sip,2031.0,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,Net Banking,Verified
INV001777,,118632.0,Lumpsum,307593.0,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Verified
INV002497,,119598.0,Sip,2905.0,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified
INV004545,,119552.0,Sip,501.0,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Mandate,Verified
INV000031,,148568.0,Sip,6728.0,Madhya Pradesh,Indore,T30,36-45,Male,27.3,Mandate,Verified
INV001424,,102885.0,Lumpsum,485284.0,Haryana,Gurugram,T30,26-35,Male,18.9,Cheque,Verified
INV003153,,119092.0,Sip,15382.0,Madhya Pradesh,Indore,T30,36-45,Female,20.5,Mandate,Verified
INV000679,,149322.0,Sip,2116.0,Haryana,Faridabad,B30,46-55,Female,79.1,Cheque,Pending
INV004285,,100016.0,Lumpsum,8668.0,Punjab,Chandigarh,T30,26-35,Male,8.0,Cheque,Verified
INV002333,,120506.0,Redemption,470638.0,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Mandate,Pending
INV001288,,102887.0,Sip,401.0,Telangana,Hyderabad,T30,26-35,Male,21.8,Cheque,Verified
INV002834,,119598.0,Lumpsum,276867.0,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004992,,120504.0,Lumpsum,192778.0,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV004337,,118635.0,Redemption,392337.0,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,Verified
INV003330,,119092.0,Redemption,162043.0,Gujarat,Surat,T30,46-55,Female,44.1,Cheque,Verified
INV000519,,102885.0,Sip,881.0,Haryana,Faridabad,B30,26-35,Female,6.3,Mandate,Verified
INV004441,,119120.0,Sip,2121.0,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,Net Banking,Verified
INV002037,,125497.0,Sip,1866.0,Delhi,New Delhi,T30,56+,Male,22.0,Cheque,Verified
INV002241,,119093.0,Sip,5777.0,Punjab,Amritsar,B30,36-45,Female,41.4,UPI,Pending
INV000670,,119095.0,Redemption,143194.0,Uttar Pradesh,Kanpur,B30,26-35,Male,15.9,Mandate,Verified
INV000596,,119552.0,Sip,7081.0,Madhya Pradesh,Indore,T30,56+,Male,21.3,Net Banking,Verified
INV000526,,102886.0,Redemption,119655.0,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,Net Banking,Verified
INV004247,,120841.0,Sip,8874.0,Tamil Nadu,Chennai,T30,18-25,Male,4.9,Net Banking,Verified
INV002598,,102886.0,Sip,9408.0,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Mandate,Verified
INV002998,,120842.0,Sip,2390.0,Madhya Pradesh,Indore,T30,36-45,Male,38.4,Cheque,Verified
INV003010,,118635.0,Lumpsum,473740.0,Delhi,Gurugram,T30,36-45,Male,13.7,Net Banking,Verified
INV001261,,120843.0,Sip,24110.0,Rajasthan,Jaipur,T30,46-55,Male,50.0,Net Banking,Verified
INV001198,,118633.0,Sip,589.0,Maharashtra,Mumbai,T30,26-35,Female,20.4,UPI,Verified
INV002504,,102887.0,Lumpsum,396120.0,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified
INV002259,,118636.0,Sip,2168.0,Madhya Pradesh,Bhopal,B30,18-25,Female,6.7,UPI,Verified
INV000075,,149324.0,Sip,47949.0,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified
INV001819,,119552.0,Sip,1105.0,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified
INV004623,,125498.0,Sip,54234.0,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Mandate,Verified
INV000657,,119551.0,Sip,2737.0,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,UPI,Verified
INV001401,,102887.0,Lumpsum,61765.0,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Cheque,Verified
INV002564,,119093.0,Lumpsum,400349.0,Maharashtra,Pune,T30,18-25,Male,5.6,Net Banking,Verified
INV001061,,120842.0,Sip,1135.0,Punjab,Amritsar,B30,18-25,Male,7.4,Net Banking,Verified
INV000418,,148568.0,Sip,5931.0,Rajasthan,Jaipur,T30,26-35,Female,13.6,Net Banking,Verified
INV002675,,119093.0,Sip,26311.0,Uttar Pradesh,Agra,B30,36-45,Male,17.9,Cheque,Pending
INV003314,,120503.0,Lumpsum,198206.0,Telangana,Hyderabad,T30,36-45,Female,25.6,Cheque,Verified
INV001724,,102887.0,Lumpsum,228117.0,Madhya Pradesh,Indore,T30,26-35,Female,11.9,Mandate,Verified
INV004886,,101206.0,Sip,46894.0,Tamil Nadu,Chennai,T30,26-35,Male,18.1,Mandate,Verified
INV001995,,120507.0,Lumpsum,454928.0,Gujarat,Surat,T30,26-35,Male,20.8,Mandate,Verified
INV001407,,120503.0,Sip,13754.0,Rajasthan,Udaipur,B30,26-35,Female,22.2,Net Banking,Verified
INV002017,,148568.0,Sip,904.0,Karnataka,Mysore,B30,26-35,Female,15.0,UPI,Pending
INV003590,,120506.0,Sip,3266.0,Karnataka,Bangalore,T30,46-55,Female,23.1,Mandate,Verified
INV002871,,118636.0,Redemption,342030.0,Delhi,Gurugram,T30,26-35,Male,15.2,Net Banking,Pending
INV002234,,118634.0,Lumpsum,249484.0,Rajasthan,Jaipur,T30,26-35,Male,24.5,UPI,Verified
INV003270,,102885.0,Lumpsum,142336.0,Karnataka,Bangalore,T30,56+,Male,43.3,Cheque,Verified
INV002953,,119599.0,Sip,6887.0,Tamil Nadu,Coimbatore,B30,46-55,Male,62.4,Net Banking,Verified
INV002107,,118634.0,Sip,1112.0,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified
INV003625,,118636.0,Lumpsum,459302.0,Telangana,Hyderabad,T30,26-35,Female,22.0,Mandate,Verified
INV002649,,102886.0,Redemption,7270.0,Tamil Nadu,Coimbatore,B30,46-55,Male,69.7,Cheque,Verified
INV002371,,149324.0,Redemption,512472.0,Haryana,Faridabad,B30,26-35,Female,20.9,Net Banking,Verified
INV002308,,119094.0,Redemption,210003.0,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Pending
INV000902,,120844.0,Redemption,166415.0,Maharashtra,Mumbai,T30,26-35,Female,6.0,Cheque,Verified
INV001351,,119552.0,Sip,28197.0,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Mandate,Pending
INV004625,,101206.0,Lumpsum,26841.0,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,UPI,Verified
INV003083,,119094.0,Redemption,373734.0,Madhya Pradesh,Bhopal,B30,56+,Female,41.3,Mandate,Verified
INV003758,,149323.0,Sip,53850.0,Maharashtra,Pune,T30,26-35,Female,11.2,Net Banking,Verified
INV001877,,120844.0,Sip,1028.0,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,UPI,Verified
INV002627,,119599.0,Lumpsum,221080.0,West Bengal,Kolkata,T30,26-35,Male,19.0,Cheque,Verified
INV004640,,119093.0,Sip,12853.0,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Pending
INV000483,,120842.0,Sip,17511.0,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV003593,,119599.0,Sip,2282.0,Karnataka,Bangalore,T30,26-35,Female,21.6,Cheque,Pending
INV004163,,119120.0,Lumpsum,235225.0,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Net Banking,Verified
INV000244,,120504.0,Redemption,351302.0,Telangana,Hyderabad,T30,26-35,Male,24.9,Cheque,Verified
INV002536,,119093.0,Sip,2291.0,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified
INV002645,,100016.0,Sip,15634.0,Haryana,Gurugram,T30,46-55,Female,67.7,Cheque,Verified
INV003249,,101208.0,Sip,7723.0,Punjab,Chandigarh,T30,36-45,Male,41.3,UPI,Verified
INV003430,,102885.0,Sip,4685.0,Gujarat,Ahmedabad,T30,26-35,Female,14.8,UPI,Verified
INV004276,,125497.0,Sip,1707.0,Punjab,Amritsar,B30,26-35,Male,13.4,Mandate,Verified
INV004232,,120506.0,Lumpsum,136974.0,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Net Banking,Verified
INV002719,,119094.0,Sip,49264.0,Rajasthan,Jaipur,T30,18-25,Female,4.8,Mandate,Verified
INV002506,,119094.0,Redemption,84761.0,Karnataka,Bangalore,T30,18-25,Female,3.2,UPI,Verified
INV000599,,149323.0,Sip,14175.0,Gujarat,Ahmedabad,T30,36-45,Male,24.0,Mandate,Verified
INV003943,,118632.0,Sip,2087.0,Telangana,Hyderabad,T30,46-55,Male,46.2,Net Banking,Verified
INV000153,,100025.0,Redemption,59263.0,Karnataka,Mysore,B30,26-35,Male,14.1,Net Banking,Verified
INV003308,,118636.0,Sip,2961.0,Telangana,Hyderabad,T30,56+,Male,58.2,Mandate,Verified
INV001149,,101207.0,Sip,2327.0,Karnataka,Bangalore,T30,26-35,Female,8.8,UPI,Verified
INV004718,,120506.0,Lumpsum,332659.0,Delhi,New Delhi,T30,56+,Male,52.4,Mandate,Verified
INV003564,,148569.0,Sip,1878.0,Telangana,Hyderabad,T30,18-25,Male,6.8,UPI,Verified
INV002216,,100016.0,Redemption,105842.0,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified
INV000427,,148569.0,Sip,2541.0,Punjab,Amritsar,B30,56+,Female,18.6,Cheque,Verified
INV003733,,120843.0,Sip,2860.0,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified
INV001817,,119552.0,Sip,522.0,Maharashtra,Nashik,B30,26-35,Male,13.1,Mandate,Verified
INV003854,,100025.0,Sip,2551.0,Maharashtra,Pune,T30,26-35,Male,16.5,Cheque,Verified
INV003541,,102886.0,Sip,2247.0,Punjab,Chandigarh,T30,26-35,Female,10.5,Net Banking,Verified
INV001454,,119551.0,Sip,9812.0,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Net Banking,Verified
INV001366,,120505.0,Lumpsum,74612.0,Maharashtra,Pune,T30,26-35,Female,13.6,UPI,Verified
INV004097,,118633.0,Sip,2639.0,Gujarat,Ahmedabad,T30,56+,Male,52.9,Mandate,Verified
INV000385,,101207.0,Redemption,183913.0,Karnataka,Mysore,B30,18-25,Female,7.5,Mandate,Verified
INV004493,,120841.0,Sip,56735.0,Tamil Nadu,Chennai,T30,36-45,Male,19.3,Cheque,Verified
INV000320,,149323.0,Lumpsum,108652.0,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Cheque,Verified
INV003291,,100033.0,Sip,3572.0,Gujarat,Surat,T30,36-45,Male,47.1,Cheque,Verified
INV000725,,102886.0,Sip,40896.0,Telangana,Hyderabad,T30,18-25,Male,6.9,Cheque,Verified
INV004238,,101208.0,Lumpsum,409729.0,Haryana,Faridabad,B30,36-45,Male,40.2,UPI,Pending
INV004704,,118634.0,Lumpsum,82456.0,Delhi,New Delhi,T30,26-35,Male,23.1,Mandate,Verified
INV002702,,101207.0,Lumpsum,95720.0,Punjab,Chandigarh,T30,36-45,Male,25.4,UPI,Verified
INV003245,,120841.0,Sip,27519.0,Maharashtra,Pune,T30,26-35,Male,21.5,Mandate,Pending
INV000639,,120843.0,Redemption,543473.0,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,Mandate,Verified
INV003669,,118636.0,Sip,48899.0,West Bengal,Kolkata,T30,18-25,Female,7.8,UPI,Verified
INV001886,,120843.0,Sip,1717.0,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV001871,,100033.0,Sip,465.0,Delhi,Gurugram,T30,56+,Male,13.9,Cheque,Verified
INV002570,,118633.0,Redemption,7247.0,Punjab,Chandigarh,T30,36-45,Male,55.3,Cheque,Verified
INV004342,,118632.0,Sip,485.0,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,UPI,Verified
INV000395,,120842.0,Sip,4998.0,Delhi,Noida,T30,18-25,Male,3.4,Mandate,Verified
INV004509,,100025.0,Sip,46082.0,Uttar Pradesh,Lucknow,T30,26-35,Female,20.3,Net Banking,Verified
INV001384,,119552.0,Lumpsum,284964.0,Maharashtra,Mumbai,T30,26-35,Female,16.0,UPI,Verified
INV002526,,118633.0,Sip,8676.0,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified
INV001328,,120504.0,Sip,475.0,Uttar Pradesh,Lucknow,T30,26-35,Male,7.4,Cheque,Verified
INV003806,,100025.0,Lumpsum,425864.0,Karnataka,Bangalore,T30,26-35,Male,14.7,Mandate,Verified
INV001979,,119552.0,Sip,56217.0,Maharashtra,Pune,T30,26-35,Male,12.2,Mandate,Verified
INV004204,,120841.0,Sip,2798.0,Tamil Nadu,Chennai,T30,36-45,Male,51.7,Net Banking,Verified
INV003165,,119092.0,Redemption,446638.0,Punjab,Amritsar,B30,26-35,Male,19.4,Net Banking,Verified
INV003654,,100016.0,Sip,3290.0,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,Pending
INV004316,,149324.0,Sip,27989.0,Karnataka,Bangalore,T30,46-55,Male,79.5,Net Banking,Pending
INV004267,,120841.0,Sip,29709.0,Gujarat,Surat,T30,46-55,Male,99.7,UPI,Pending
INV001099,,119120.0,Sip,527.0,Haryana,Gurugram,T30,26-35,Female,18.9,Cheque,Verified
INV000480,,125497.0,Sip,25271.0,Maharashtra,Mumbai,T30,18-25,Male,6.2,Cheque,Verified
INV000477,,118633.0,Lumpsum,468914.0,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,Net Banking,Verified
INV000105,,148568.0,Lumpsum,324034.0,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Pending
INV001855,,119598.0,Sip,2054.0,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,UPI,Verified
INV001636,,120844.0,Lumpsum,132930.0,Rajasthan,Udaipur,B30,18-25,Male,6.0,Net Banking,Verified
INV001601,,101208.0,Redemption,49307.0,Rajasthan,Udaipur,B30,26-35,Female,24.1,UPI,Verified
INV001117,,118632.0,Sip,6104.0,Punjab,Amritsar,B30,18-25,Male,3.9,Cheque,Verified
INV003471,,118634.0,Lumpsum,361193.0,Maharashtra,Nashik,B30,36-45,Male,15.0,UPI,Verified
INV002686,,118633.0,Lumpsum,371397.0,Punjab,Chandigarh,T30,18-25,Male,5.7,Cheque,Verified
INV002034,,119095.0,Sip,7182.0,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Net Banking,Verified
INV004116,,119598.0,Sip,8513.0,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,Verified
INV001275,,120505.0,Lumpsum,26674.0,Delhi,Noida,T30,36-45,Female,37.4,Net Banking,Verified
INV001357,,120505.0,Sip,50425.0,Gujarat,Ahmedabad,T30,36-45,Female,58.4,Net Banking,Verified
INV000823,,148569.0,Redemption,8543.0,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Mandate,Verified
INV003007,,149322.0,Sip,16015.0,Haryana,Faridabad,B30,26-35,Male,21.8,Mandate,Verified
INV004678,,120507.0,Sip,502.0,West Bengal,Kolkata,T30,36-45,Female,15.3,Cheque,Verified
INV004371,,120842.0,Sip,2509.0,Rajasthan,Udaipur,B30,26-35,Female,19.7,Cheque,Verified
INV000272,,119093.0,Sip,9486.0,Karnataka,Mysore,B30,46-55,Male,24.8,Cheque,Verified
INV001284,,118633.0,Sip,4091.0,West Bengal,Kolkata,T30,36-45,Male,49.0,UPI,Verified
INV001981,,120504.0,Sip,8213.0,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,Pending
INV001713,,118634.0,Lumpsum,353717.0,Uttar Pradesh,Agra,B30,46-55,Male,61.5,Cheque,Verified
INV001087,,148568.0,Sip,28567.0,Rajasthan,Udaipur,B30,26-35,Female,20.6,UPI,Verified
INV001406,,119598.0,Sip,8602.0,Telangana,Hyderabad,T30,46-55,Male,86.0,Cheque,Verified
INV004918,,149324.0,Redemption,254906.0,Punjab,Amritsar,B30,56+,Female,46.9,Mandate,Verified
INV003564,,119120.0,Sip,9483.0,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified
